what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1311579844757
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1311579845773
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1311579846335
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1311579846523
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1311579846554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1311579846914
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311579848773
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1311579850851
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1311579850867
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1311579850929
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1311579850945
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1311579851507
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1311579851554
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1311579854351
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1311579854570
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1311579860460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311579860929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311579877835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311579882351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311579898101
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311579915085
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1311579915601
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1311579915695
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1311579915914
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311579916460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311579991023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311580033398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311580036742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311580140023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311580469726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311581529835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311581529835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311584516164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311584516320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311584648773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311584652257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311584654789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311584660023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311584660742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311584661898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311639512492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311639515039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311639516242
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311639516804
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1311639518085
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1311639518179
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1311639518226
